X,Y,OBJECTID,POLLUTANT_NAME,CONCENTRATION,UNIT,START_DATE,END_DATE,LONGITUDE,LATITUDE,SE_ANNO_CAD_DATA
596790.4066,4789787.4268,83,NO2,10.0764575017164,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.807578,43.25468,
594137.9374,4791465.3851,84,NO2,10.5929505839795,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.83996196,43.2701223,
597787.0243,4787696.2788,85,NO2,7.90455479415299,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.79567366,43.23572537,
593078.9131,4788682.6292,86,NO2,7.88292833016413,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.85347967,43.24520108,
592302.1131,4790127.5198,87,NO2,10.102514312721,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.86280419,43.2583048,
595330.1831,4789811.1695,88,NO2,4.91109656772713,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.82555957,43.25507984,
592006.3511,4790650.8167,89,NO2,8.20610701892941,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.86635997,43.26305216,
594055.5934,4789553.7594,90,NO2,4.84619213085198,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.84130292,43.25292254,
591136.0223,4790298.0297,91,NO2,5.73571746602241,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.87713992,43.2599818,
592006.3511,4790650.8167,92,NO2,7.97454490462168,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.86635997,43.26305216,
591861.1849,4789788.6021,93,NO2,7.02643518673551,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.86829206,43.25530742,
594945.9436,4788495.4327,94,NO2,5.16319313392111,ppb,2022/07/21 04:00:00+00,2022/08/05 04:00:00+00,-79.830519,43.243283,
595810.8039,4789041.6991,95,NO2,4.69532167123322,ppb,2022/07/21 04:00:00+00,2022/08/05 04:00:00+00,-79.81977348,43.24809153,
594137.9374,4791465.3851,96,NO2,7.61046171858402,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.83996196,43.2701223,
591297.3725,4790288.5994,97,NO2,6.01582718740438,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.87515391,43.25987737,
596637.4737,4787438.1588,98,NO2,4.87094298154509,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.80987352,43.23354973,
592302.1131,4790127.5198,99,NO2,5.54533641148859,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.86280419,43.2583048,
596637.4737,4787438.1588,101,NO2,3.93296389130165,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.80987352,43.23354973,
602806.9252,4785716.6192,102,NO2,3.43976008251258,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.73423282,43.21723593,
606513.1455,4786732.6795,103,NO2,4.63132067123453,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.68841696,43.22586897,
606513.1455,4786732.6795,104,NO2,3.66774546316149,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.68841696,43.22586897,
598988.3868,4792138.5669,105,NO2,10.4993864081004,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.780083,43.275561,
593471.5036,4786167.6492,106,NO2,3.9638055826371,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.84907103,43.2225104,
611166.7163,4786241.6496,107,NO2,5.36353340133952,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.63122837,43.22077739,
600410.7348,4787950.8191,108,NO2,3.80610363050125,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.76332148,43.23767219,
590229.6809,4788139.7643,109,NO2,3.16577398389623,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.888658,43.24066,
584226.838,4786080.6915,110,NO2,2.48635645079164,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.962896,43.222816,
578848.2205,4805048.6215,111,NO2,2.62782921154094,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-80.0263923,43.39417123,
582590.7005,4805122.5212,112,NO2,3.19349925032282,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.98017651,43.39443383,
588526.2322,4797615.4809,113,NO2,3.89854951831156,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.90811047,43.32617183,
589077.5825,4799103.771,114,NO2,2.9043694146402,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.9010697,43.33950565,
588364.4019,4790444.2895,115,NO2,2.8919861800887,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.91125863,43.26162866,
588562.2305,4790000.2801,116,NO2,3.87223841273606,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.908893,43.257608,
581617.4243,4792689.2126,117,NO2,2.83699810702572,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.99404246,43.28260126,
592732.0027,4787618.4994,118,NO2,4.93209977354724,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.85793096,43.23566355,
592369.1731,4787413.4187,119,NO2,5.366519021077,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.86243298,43.23386174,
590229.6809,4788139.7643,120,NO2,5.22797004871305,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.888658,43.24066,
589524.8029,4786744.0887,121,NO2,5.45431404683211,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.89756482,43.22817867,
583975.5413,4786575.5789,122,NO2,4.53295177600937,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.96591446,43.22729961,
583975.5413,4786575.5789,123,NO2,3.99550351044667,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.96591446,43.22729961,
588562.2305,4790000.2801,124,NO2,6.23086274667026,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.908893,43.257608,
584031.7617,4791349.3392,125,NO2,4.44827602292432,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.96449437,43.27027259,
568963.119,4788661.3186,126,NO2,1.98374063285097,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-80.1504964,43.24760065,
590732.4682,4799786.0274,127,NO2,2.87903549848613,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.88054467,43.34544992,
598382.4139,4788361.5488,128,NO2,5.45962117548868,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.78822386,43.24163717,
598382.4139,4788361.5488,129,NO2,5.85313230021572,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.78822386,43.24163717,
603797.2953,4786611.2985,130,NO2,4.14303749012476,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.721874,43.22515473,
596877.504,4775284.6083,131,NO2,3.63684976632481,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.80904684,43.12410228,
593168.883,4783109.3179,132,NO2,5.88636622021898,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.85331248,43.19501381,
592553.8335,4783842.3979,133,NO2,4.99086634162207,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.86075801,43.20168934,
593133.9734,4785665.3182,134,NO2,5.37066397858091,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.85331104,43.21802968,
591159.6425,4786016.0985,135,NO2,3.31408983728551,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.87755694,43.22142881,
598988.3868,4792138.5669,136,NO2,6.37833912141413,ppb,2022/08/11 04:00:00+00,2022/08/25 04:00:00+00,-79.780083,43.275561,
597538.8541,4788492.8791,137,NO2,7.38120985740266,ppb,2022/08/12 04:00:00+00,2022/08/26 04:00:00+00,-79.7985885,43.24292908,
597214.8438,4789953.299,138,NO2,8.01507659607751,ppb,2022/08/12 04:00:00+00,2022/08/26 04:00:00+00,-79.80232094,43.25611868,
591704.2428,4788810.6394,139,NO2,6.70082850343354,ppb,2022/08/12 04:00:00+00,2022/08/26 04:00:00+00,-79.87038793,43.24652199,
594324.3433,4790506.8399,140,NO2,7.46301224642583,ppb,2022/08/12 04:00:00+00,2022/08/26 04:00:00+00,-79.83782959,43.26146938,
592302.1131,4790127.5198,141,NO2,6.63009159565264,ppb,2022/08/12 04:00:00+00,2022/08/26 04:00:00+00,-79.86280419,43.2583048,
594945.9436,4788495.4327,142,NO2,8.90724536989243,ppb,2022/08/12 04:00:00+00,2022/08/26 04:00:00+00,-79.830519,43.243283,
591704.2428,4788810.6394,143,NO2,7.17266695841568,ppb,2022/08/12 04:00:00+00,2022/08/26 04:00:00+00,-79.87038793,43.24652199,
591885.6504,4790015.162,144,NO2,9.42095979009532,ppb,2022/08/12 04:00:00+00,2022/08/26 04:00:00+00,-79.86795292,43.25734414,
594137.9374,4791465.3851,145,NO2,8.64845898598883,ppb,2022/08/12 04:00:00+00,2022/08/26 04:00:00+00,-79.83996196,43.2701223,
590171.9124,4789500.9487,146,NO2,7.74067192299917,ppb,2022/08/12 04:00:00+00,2022/08/26 04:00:00+00,-79.8891467,43.25292166,
598988.3868,4792138.5669,147,NO2,6.48563469555543,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.780083,43.275561,
599614.2847,4791044.3303,148,NO2,7.2286918470531,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.77256927,43.26562752,
602139.6751,4786082.209,149,NO2,2.10801373364167,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.74237846,43.22061777,
600030.9575,4782822.5997,150,NO2,3.85406132869266,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.768927,43.191555,
600030.9575,4782822.5997,151,NO2,3.71758785510213,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.768927,43.191555,
593205.8633,4784604.3781,152,NO2,3.60520571457252,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.85260519,43.20846922,
593965.813,4787971.0586,153,NO2,4.62577101450771,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.84267854,43.2386849,
590229.6809,4788139.7643,154,NO2,4.82697073437063,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.888658,43.24066,
588363.0256,4788426.4551,155,NO2,5.10675546803495,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.91159918,43.24346213,
588771.0824,4780863.588,156,NO2,3.54129461740645,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.90778963,43.17532481,
590454.7523,4786961.5491,157,NO2,5.20822839445451,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.8860796,43.23002555,
580296.2908,4783063.3573,158,NO2,5.43733455718781,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-80.01172522,43.19607817,
583415.8815,4786790.469,159,NO2,4.40023569677504,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.9727726,43.22929641,
583415.8815,4786790.469,160,NO2,3.17851950338815,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.9727726,43.22929641,
586519.7321,4791093.029,161,NO2,2.86335001462882,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.93388105,43.26768338,
588562.2305,4790000.2801,162,NO2,5.46757291033363,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.908893,43.257608,
589793.2126,4791612.66,163,NO2,3.66820955526469,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.89346685,43.27197859,
590274.843,4790626.7199,164,NO2,6.46583113346907,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.88769441,43.26304464,
578768.57,4805355.2316,165,NO2,1.7856892206433,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-80.02733152,43.39694006,
592200.9631,4791696.69,167,NO2,5.05213943568629,ppb,2022/09/02 04:00:00+00,2022/09/16 04:00:00+00,-79.86378741,43.27244426,
594137.9374,4791465.3851,168,NO2,7.43684948871828,ppb,2022/09/02 04:00:00+00,2022/09/16 04:00:00+00,-79.83996196,43.2701223,
597787.0243,4787696.2788,169,NO2,5.23888195138126,ppb,2022/09/02 04:00:00+00,2022/09/16 04:00:00+00,-79.79567366,43.23572537,
597787.0243,4787696.2788,170,NO2,3.9316767813149,ppb,2022/09/02 04:00:00+00,2022/09/16 04:00:00+00,-79.79567366,43.23572537,
599296.7645,4788804.5694,171,NO2,5.92416716822209,ppb,2022/09/02 04:00:00+00,2022/09/16 04:00:00+00,-79.77688451,43.24550569,
594945.9436,4788495.4327,172,NO2,5.40201452756372,ppb,2022/09/02 04:00:00+00,2022/09/16 04:00:00+00,-79.830519,43.243283,
593078.9131,4788682.6292,173,NO2,5.48630302637329,ppb,2022/09/02 04:00:00+00,2022/09/16 04:00:00+00,-79.85347967,43.24520108,
592302.1131,4790127.5198,174,NO2,6.74608216842254,ppb,2022/09/02 04:00:00+00,2022/09/16 04:00:00+00,-79.86280419,43.2583048,
585944.7946,4785557.4267,175,NO2,3.44481964390063,ppb,2022/09/01 04:00:00+00,2022/09/15 04:00:00+00,-79.9418274,43.21791123,
588562.2305,4790000.2801,177,NO2,9.16494228592275,ppb,2022/10/13 04:00:00+00,2022/10/27 04:00:00+00,-79.908893,43.257608,
588364.4019,4790444.2895,178,NO2,9.31176935023475,ppb,2022/10/13 04:00:00+00,2022/10/27 04:00:00+00,-79.91125863,43.26162866,
591136.0223,4790298.0297,179,NO2,13.5523290866079,ppb,2022/10/13 04:00:00+00,2022/10/27 04:00:00+00,-79.87713992,43.2599818,
591297.3725,4790288.5994,180,NO2,12.5566487145159,ppb,2022/10/13 04:00:00+00,2022/10/27 04:00:00+00,-79.87515391,43.25987737,
591861.1849,4789788.6021,181,NO2,11.8547364259937,ppb,2022/10/13 04:00:00+00,2022/10/27 04:00:00+00,-79.86829206,43.25530742,
592006.3511,4790650.8167,182,NO2,14.1612181292173,ppb,2022/10/13 04:00:00+00,2022/10/27 04:00:00+00,-79.86635997,43.26305216,
592006.3511,4790650.8167,183,NO2,13.0056251698768,ppb,2022/10/13 04:00:00+00,2022/10/27 04:00:00+00,-79.86635997,43.26305216,
592302.1131,4790127.5198,184,NO2,11.3580722177583,ppb,2022/10/13 04:00:00+00,2022/10/27 04:00:00+00,-79.86280419,43.2583048,
594055.5934,4789553.7594,185,NO2,11.4578991543487,ppb,2022/10/13 04:00:00+00,2022/10/27 04:00:00+00,-79.84130292,43.25292254,
594137.9374,4791465.3851,186,NO2,11.3188317388114,ppb,2022/10/13 04:00:00+00,2022/10/27 04:00:00+00,-79.83996196,43.2701223,
598988.3868,4792138.5669,187,NO2,12.250802318123,ppb,2022/10/13 04:00:00+00,2022/10/27 04:00:00+00,-79.780083,43.275561,
595330.1831,4789811.1695,188,NO2,9.92334260843475,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.82555957,43.25507984,
595330.1831,4789811.1695,189,NO2,10.5542883426141,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.82555957,43.25507984,
595810.8039,4789041.6991,190,NO2,10.5924079907597,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.81977348,43.24809153,
594945.9436,4788495.4327,191,NO2,8.73315563707248,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.830519,43.243283,
596637.4737,4787438.1588,192,NO2,7.83717913040002,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.80987352,43.23354973,
600410.7348,4787950.8191,193,NO2,8.93021538052345,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.76332148,43.23767219,
611166.7163,4786241.6496,194,NO2,6.76935464977899,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.63122837,43.22077739,
606513.1455,4786732.6795,195,NO2,6.55577195007471,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.68841696,43.22586897,
602806.9252,4785716.6192,196,NO2,4.93029738297898,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.73423282,43.21723593,
593471.5036,4786167.6492,197,NO2,6.78585458516567,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.84907103,43.2225104,
593471.5036,4786167.6492,198,NO2,6.26144076705042,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.84907103,43.2225104,
590229.6809,4788139.7643,199,NO2,7.84973534919753,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.888658,43.24066,
584226.838,4786080.6915,200,NO2,7.36823270489832,ppb,2022/10/12 04:00:00+00,2022/10/27 04:00:00+00,-79.962896,43.222816,
581617.4243,4792689.2126,201,NO2,4.54424183197697,ppb,2022/10/12 04:00:00+00,2022/10/26 04:00:00+00,-79.99404246,43.28260126,
578848.2205,4805048.6215,202,NO2,3.15377126013955,ppb,2022/10/12 04:00:00+00,2022/10/26 04:00:00+00,-80.0263923,43.39417123,
582590.7005,4805122.5212,203,NO2,4.54843575889207,ppb,2022/10/12 04:00:00+00,2022/10/26 04:00:00+00,-79.98017651,43.39443383,
588526.2322,4797615.4809,204,NO2,7.57674117445007,ppb,2022/10/12 04:00:00+00,2022/10/26 04:00:00+00,-79.90811047,43.32617183,
589077.5825,4799103.771,205,NO2,5.45602377197433,ppb,2022/10/12 04:00:00+00,2022/10/26 04:00:00+00,-79.9010697,43.33950565,
591885.6504,4790015.162,206,NO2,12.5812568708017,ppb,2022/11/15 05:00:00+00,2022/11/29 05:00:00+00,-79.86795292,43.25734414,
592302.1131,4790127.5198,207,NO2,10.8253678831941,ppb,2022/11/15 05:00:00+00,2022/11/29 05:00:00+00,-79.86280419,43.2583048,
594324.3433,4790506.8399,208,NO2,10.0076507040613,ppb,2022/11/15 05:00:00+00,2022/11/29 05:00:00+00,-79.83782959,43.26146938,
594137.9374,4791465.3851,209,NO2,14.0558067996529,ppb,2022/11/15 05:00:00+00,2022/11/29 05:00:00+00,-79.83996196,43.2701223,
594945.9436,4788495.4327,210,NO2,8.88663495592701,ppb,2022/11/15 05:00:00+00,2022/11/29 05:00:00+00,-79.830519,43.243283,
591159.6425,4786016.0985,211,NO2,8.47271233817316,ppb,2022/11/15 05:00:00+00,2022/11/29 05:00:00+00,-79.87755694,43.22142881,
591704.2428,4788810.6394,212,NO2,8.94200669139503,ppb,2022/11/15 05:00:00+00,2022/11/29 05:00:00+00,-79.87038793,43.24652199,
591704.2428,4788810.6394,213,NO2,8.7313175285731,ppb,2022/11/15 05:00:00+00,2022/11/29 05:00:00+00,-79.87038793,43.24652199,
590171.9124,4789500.9487,214,NO2,12.8494453015261,ppb,2022/11/15 05:00:00+00,2022/11/29 05:00:00+00,-79.8891467,43.25292166,
588562.2305,4790000.2801,215,NO2,8.9831935580691,ppb,2022/11/15 05:00:00+00,2022/11/29 05:00:00+00,-79.908893,43.257608,
598988.3868,4792138.5669,216,NO2,14.1318738581046,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.780083,43.275561,
597214.8438,4789953.299,217,NO2,15.9763767261043,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.80232094,43.25611868,
592553.8335,4783842.3979,218,NO2,6.65538441775678,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.86075801,43.20168934,
597538.8541,4788492.8791,219,NO2,9.46837940431316,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.7985885,43.24292908,
597538.8541,4788492.8791,220,NO2,9.35284104396537,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.7985885,43.24292908,
598382.4139,4788361.5488,221,NO2,9.52999924980954,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.78822386,43.24163717,
603797.2953,4786611.2985,222,NO2,6.71296773515336,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.721874,43.22515473,
596877.504,4775284.6083,223,NO2,5.07331294039759,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.80904684,43.12410228,
568963.119,4788661.3186,224,NO2,6.43137744565507,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-80.1504964,43.24760065,
593168.883,4783109.3179,225,NO2,7.79225623739415,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.85331248,43.19501381,
592732.0027,4787618.4994,226,NO2,7.98511022695744,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.85793096,43.23566355,
592369.1731,4787413.4187,227,NO2,8.49595362409112,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.86243298,43.23386174,
590229.6809,4788139.7643,228,NO2,7.19700268538679,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.888658,43.24066,
589524.8029,4786744.0887,229,NO2,7.00185655997175,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.89756482,43.22817867,
583975.5413,4786575.5789,230,NO2,5.61254044487463,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.96591446,43.22729961,
583975.5413,4786575.5789,231,NO2,6.02963925455354,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.96591446,43.22729961,
584031.7617,4791349.3392,232,NO2,7.65041556464096,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.96449437,43.27027259,
590732.4682,4799786.0274,233,NO2,7.31196656351834,ppb,2022/11/14 05:00:00+00,2022/11/28 05:00:00+00,-79.88054467,43.34544992,
602139.6751,4786082.209,235,NO2,7.88921216559345,ppb,2022/12/05 05:00:00+00,2022/12/19 05:00:00+00,-79.74237846,43.22061777,
594945.9436,4788495.4327,236,NO2,10.1025151897498,ppb,2022/12/05 05:00:00+00,2022/12/19 05:00:00+00,-79.830519,43.243283,
600030.9575,4782822.5997,237,NO2,7.26385541942133,ppb,2022/12/05 05:00:00+00,2022/12/19 05:00:00+00,-79.768927,43.191555,
597787.0243,4787696.2788,238,NO2,10.0758184591461,ppb,2022/12/05 05:00:00+00,2022/12/19 05:00:00+00,-79.79567366,43.23572537,
594137.9374,4791465.3851,239,NO2,11.4693263816846,ppb,2022/12/05 05:00:00+00,2022/12/19 05:00:00+00,-79.83996196,43.2701223,
598988.3868,4792138.5669,240,NO2,11.6564906640556,ppb,2022/12/05 05:00:00+00,2022/12/19 05:00:00+00,-79.780083,43.275561,
599296.7645,4788804.5694,241,NO2,10.0050737370512,ppb,2022/12/05 05:00:00+00,2022/12/19 05:00:00+00,-79.77688451,43.24550569,
599296.7645,4788804.5694,242,NO2,8.89755877422744,ppb,2022/12/05 05:00:00+00,2022/12/19 05:00:00+00,-79.77688451,43.24550569,
578768.57,4805355.2316,243,NO2,4.5201095851137,ppb,2022/12/06 05:00:00+00,2022/12/20 05:00:00+00,-80.02733152,43.39694006,
586519.7321,4791093.029,244,NO2,6.74526606736426,ppb,2022/12/06 05:00:00+00,2022/12/20 05:00:00+00,-79.93388105,43.26768338,
589793.2126,4791612.66,245,NO2,7.11536310856419,ppb,2022/12/06 05:00:00+00,2022/12/20 05:00:00+00,-79.89346685,43.27197859,
600030.9575,4782822.5997,246,NO2,13.7938220669398,ppb,2022/12/05 05:00:00+00,2022/12/19 05:00:00+00,-79.768927,43.191555,
588562.2305,4790000.2801,247,NO2,9.76081975398642,ppb,2022/12/06 05:00:00+00,2022/12/20 05:00:00+00,-79.908893,43.257608,
590274.843,4790626.7199,248,NO2,10.2307946680805,ppb,2022/12/06 05:00:00+00,2022/12/19 05:00:00+00,-79.88769441,43.26304464,
593205.8633,4784604.3781,249,NO2,8.4678851287799,ppb,2022/12/06 05:00:00+00,2022/12/20 05:00:00+00,-79.85260519,43.20846922,
595000.1238,4786561.1289,250,NO2,9.34041640137562,ppb,2022/12/06 05:00:00+00,2022/12/20 05:00:00+00,-79.83018497,43.22586195,
599614.2847,4791044.3303,251,NO2,8.02660106227575,ppb,2022/12/06 05:00:00+00,2022/12/19 05:00:00+00,-79.77256927,43.26562752,
592200.9631,4791696.69,252,NO2,9.341445647489,ppb,2022/12/06 05:00:00+00,2022/12/19 05:00:00+00,-79.86378741,43.27244426,
592302.1131,4790127.5198,253,NO2,11.9135924084275,ppb,2022/12/06 05:00:00+00,2022/12/19 05:00:00+00,-79.86280419,43.2583048,
592006.3511,4790650.8167,254,NO2,10.5910144044087,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.86635997,43.26305216,
594137.9374,4791465.3851,255,NO2,9.16260730025467,ppb,2023/01/21 05:00:00+00,2023/02/10 05:00:00+00,-79.83996196,43.2701223,
590229.6809,4788139.7643,256,NO2,4.76546880090387,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.888658,43.24066,
594945.9436,4788495.4327,257,NO2,6.14928767611382,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.830519,43.243283,
584226.838,4786080.6915,258,NO2,4.30694188349362,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.962896,43.222816,
581617.4243,4792689.2126,259,NO2,3.29856824460221,ppb,2023/01/20 05:00:00+00,2023/02/10 05:00:00+00,-79.99404246,43.28260126,
588526.2322,4797615.4809,260,NO2,5.35202419126314,ppb,2023/01/20 05:00:00+00,2023/02/10 05:00:00+00,-79.90811047,43.32617183,
611166.7163,4786241.6496,261,NO2,4.65064858856212,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.63122837,43.22077739,
582590.7005,4805122.5212,262,NO2,3.91312033579232,ppb,2023/01/20 05:00:00+00,2023/02/10 05:00:00+00,-79.98017651,43.39443383,
594055.5934,4789553.7594,263,NO2,10.1485047032317,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.84130292,43.25292254,
595810.8039,4789041.6991,264,NO2,8.01894346221281,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.81977348,43.24809153,
591136.0223,4790298.0297,265,NO2,11.3445688551863,ppb,2023/01/20 05:00:00+00,2023/02/10 05:00:00+00,-79.87713992,43.2599818,
591297.3725,4790288.5994,266,NO2,9.80247579806538,ppb,2023/01/20 05:00:00+00,2023/02/10 05:00:00+00,-79.87515391,43.25987737,
592006.3511,4790650.8167,267,NO2,1.25803932304054,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.86635997,43.26305216,
596637.4737,4787438.1588,268,NO2,5.54464882601658,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.80987352,43.23354973,
578848.2205,4805048.6215,269,NO2,3.71906430569955,ppb,2023/01/20 05:00:00+00,2023/02/10 05:00:00+00,-80.0263923,43.39417123,
592302.1131,4790127.5198,270,NO2,9.10324959897547,ppb,2023/01/21 05:00:00+00,2023/02/10 05:00:00+00,-79.86280419,43.2583048,
595330.1831,4789811.1695,271,NO2,7.50366382539003,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.82555957,43.25507984,
588562.2305,4790000.2801,272,NO2,7.69670996445525,ppb,2023/01/20 05:00:00+00,2023/02/10 05:00:00+00,-79.908893,43.257608,
